epsilon,time,position_response_x_mean,position_response_x_standard_error,pair_force_response_x_mean,pair_force_response_x_standard_error,member_count,thermodynamic_claim_allowed
0.001,1.935,-20.25832210266129,18.595328111168644,1016.7654080174452,1396.598786835152,4,0
0.001,1.936,-20.403294367863754,18.694965776940943,1053.8345466691346,1371.1677545491207,4,0
0.001,1.937,-20.54706782625751,18.793189537918163,1092.6937461720145,1344.302588049923,4,0
0.001,1.938,-20.689604817445,18.890021099664107,1127.8217712392934,1311.7330234996691,4,0
0.001,1.939,-20.830871449870003,18.98548791363832,1163.9347876357829,1274.6945046438734,4,0
0.001,1.94,-20.970832880873786,19.079622584768792,1196.5421731730676,1234.7199742192859,4,0
0.001,1.941,-21.10945780827747,19.172461641553223,1226.8386353808214,1191.053542222029,4,0
0.001,1.942,-21.246717272114996,19.26404631929125,1255.726309715011,1146.342121112914,4,0
0.001,1.943,-21.382583750179954,19.354420235344104,1281.4888207668967,1098.407207061553,4,0
0.001,1.944,-21.517032872943766,19.443631840896387,1305.4577310465793,1050.2937489113217,4,0
0.001,1.945,-21.650042088856235,19.53173172739124,1326.4089558237263,1005.0920853007794,4,0
0.001,1.946,-21.78159188659501,19.61877037283735,1354.4741816191822,965.5374110179017,4,0
0.001,1.947,-21.911655660356274,19.70479479718907,1381.378183756809,923.8694336404257,4,0
0.001,1.948,-22.04020799215875,19.7898565989826,1411.6384531098824,891.9949799568507,4,0
0.001,1.949,-22.167220133178763,19.87400099344235,1441.076690697448,864.5095376781676,4,0
0.001,1.95,-22.292664185366238,19.9572721314894,1466.635321293926,838.8271624051258,4,0
0.001,1.951,-22.416516158178744,20.03971571223492,1491.6935347610492,817.6728189476332,4,0
0.001,1.952,-22.53875258548499,20.121376197277662,1515.2171716297562,800.7698092734579,4,0
0.001,1.953,-22.65935155919002,20.20229658705131,1533.9848005651747,785.0115097269955,4,0
0.001,1.954,-22.778295949122505,20.282522543412544,1547.5227509917604,770.6090321237017,4,0
0.001,1.955,-22.89557387191502,20.362102578584185,1555.3647913828358,757.8734387499625,4,0
0.001,1.956,-23.011179151992522,20.44108802402801,1561.4085501104323,749.3791024570493,4,0
0.001,1.957,-23.125107418239974,20.519529381671443,1561.5554863351022,742.7420193928742,4,0
0.001,1.958,-23.23736020073505,20.597479253639015,1558.6991172330263,739.5448441779762,4,0
0.001,1.959,-23.347942031328728,20.674989971067248,1555.2548476813458,740.713269226335,4,0
0.001,1.96,-23.456858025244994,20.752111245152552,1548.0757053068924,743.4430587784911,4,0
0.001,1.961,-23.56411702746,20.828890933839602,1535.3121163055985,744.9891728819317,4,0
0.001,1.962,-23.66973345856002,20.905374179301827,1524.845422462884,751.9007406900595,4,0
0.001,1.963,-23.77371942780501,20.98160621427816,1510.2275331827948,760.4535026308191,4,0
0.001,1.964,-23.876091183548745,21.057633963938233,1494.5110356398836,770.5692224064036,4,0
0.001,1.965,-23.976866056500015,21.133502230664156,1477.0962560743826,781.5899058829274,4,0
0.001,1.966,-24.076063058323744,21.209254278768903,1458.7026858906838,794.4659913388855,4,0
0.001,1.967,-24.17370216045744,21.284932572949018,1441.7157448498347,805.9452938548067,4,0
0.001,1.968,-24.26980190774497,21.36057344260318,1425.023541109785,817.1700068222285,4,0
0.001,1.969,-24.364380531743752,21.43621011408297,1410.0228686938513,827.0391644389006,4,0
0.001,1.97,-24.457454554251218,21.511871778478834,1394.5002257543001,836.2229710543935,4,0
0.001,1.971,-24.549041002508737,21.587584916689703,1378.0533870504973,844.195544812801,4,0
0.001,1.972,-24.639157810932538,21.663373883525676,1362.0315562397022,850.6468028310554,4,0
0.001,1.973,-24.72782247099248,21.739259134329313,1352.6275496112273,859.2277651826582,4,0
0.001,1.974,-24.815045838837534,21.815258302048687,1338.5146103651728,860.9081148709241,4,0
0.001,1.975,-24.900843468707468,21.89138461590354,1327.2271345314234,860.1851072891604,4,0
0.001,1.976,-24.985228073813758,21.967646329793066,1312.20186635654,859.0930327811244,4,0
0.001,1.977,-25.068216092449997,22.044049160124764,1300.4748363600745,855.7804100955216,4,0
0.001,1.978,-25.14982064823121,22.120598076337043,1286.8626380815945,850.8250653234419,4,0
0.001,1.979,-25.230056736816216,22.197292746770596,1278.2215253828012,843.921667538649,4,0
0.001,1.98,-25.308934367787526,22.274131442532997,1271.3854375857939,836.6776231918649,4,0
0.001,1.981,-25.38646173568998,22.351110236084953,1271.3470255521713,827.4887278378583,4,0
0.001,1.982,-25.4626402292,22.4282224982573,1272.6726294575478,817.1761267659842,4,0
0.001,1.983,-25.53746987158748,22.505454588410498,1269.8676351772792,803.492554812576,4,0
0.001,1.984,-25.610954816697504,22.582791573635177,1273.7421735072023,793.014023219865,4,0
0.001,1.985,-25.68309253468745,22.66021624234823,1278.1938079373283,782.7427161163741,4,0
0.001,1.986,-25.75387992115252,22.73771494376959,1287.4320395272102,771.7631542691753,4,0
0.001,1.987,-25.82330908819247,22.81526470547197,1299.3522261327305,761.1072262165527,4,0
0.001,1.988,-25.8913694738363,22.89283982831937,1317.7879322374047,749.7112068955548,4,0
0.001,1.989,-25.958044011163746,22.970409603404576,1339.2562717564956,741.3412638950333,4,0
0.001,1.99,-26.023312617682507,23.047940314801338,1361.5200953320978,732.9671324573618,4,0
0.001,1.991,-26.087154435498746,23.125395280893432,1380.9593249754116,725.7276002903016,4,0
0.001,1.992,-26.149551452172513,23.20273889811533,1406.909429717378,721.5784745721503,4,0
0.001,1.993,-26.21047916239877,23.279929568079318,1434.5138346344884,721.7415937627712,4,0
0.001,1.994,-26.26991143108251,23.356922367973635,1467.398198407503,724.8677571153285,4,0
0.001,1.995,-26.327816869300023,23.43366793032823,1506.6178725709578,733.3341343958879,4,0
0.001,1.996,-26.384157784204994,23.510110568075742,1553.226353669872,749.2327466319492,4,0
0.001,1.997,-26.43888913184003,23.58618661410509,1595.9697817721103,771.9388985498881,4,0
0.001,1.998,-26.491969778348697,23.661831599611258,1644.7610641969914,800.0912031471273,4,0
0.001,1.999,-26.543352583142497,23.736978768093397,1695.626193045246,832.734984754504,4,0
0.001,2.0,-26.59298837894378,23.81156082002233,1755.017793468709,869.6540455740609,4,0
0.002,0.0,1.0000000000000009,0.0,-381.91539590570045,0.0,4,0
0.002,0.001,0.999809042302513,0.0,-383.5974317382063,1.6944545984409407,4,0
0.002,0.002,0.9992346781306227,1.6944549428409033e-06,-385.05267844422497,3.3914086025477563,4,0
0.002,0.003,0.9982758356437416,6.778419473652603e-06,-386.337253378181,5.121097569395842,4,0
0.002,0.004,0.9969316147462604,1.697803404390498e-05,-387.47954260604376,6.815817398273984,4,0
0.002,0.005,0.9952012585275061,3.3982174810485986e-05,-388.3265067416686,8.5540688099162,4,0
0.002,0.006,0.9930843061587424,5.952172762614926e-05,-388.81095038656883,10.230890801509682,4,0
0.002,0.007,0.9905806597918787,9.526442005758923e-05,-388.9932417482063,11.930945486604267,4,0
0.002,0.008,0.9876905238287575,0.00014290019109726267,-388.89532547441877,13.515088158030673,4,0
0.002,0.009000000000000001,0.9844143826762825,0.0002040026624562677,-388.52630898121254,14.992277392902526,4,0
0.002,0.01,0.9807529913562624,0.0002800356909677317,-387.7751321950316,16.38067513451237,4,0
0.002,0.011,0.9767074862943731,0.0003723725667473335,-386.50495433647467,17.656774224066055,4,0
0.002,0.012,0.9722795217843999,0.0004822716943476135,-384.0272393702809,19.604395184209253,4,0
0.002,0.013000000000000001,0.9674719579993996,0.0006116653764487649,-381.94860475113126,20.67706854326269,4,0
0.002,0.014,0.9622872531743765,0.0007616046234152768,-380.24945992995646,20.857347256390625,4,0
0.002,0.015,0.9567274835918793,0.0009322480684517071,-376.4115274711435,21.09064236325837,4,0
0.002,0.016,0.950796862251857,0.0011238047564545391,-373.0923540808749,21.832259537892956,4,0
0.002,0.017,0.9444990791812741,0.0013369874166424766,-369.3102900389504,22.42290264085667,4,0
0.002,0.018000000000000002,0.9378382836024851,0.001572352181373243,-366.01401522753144,23.445263398076488,4,0
0.002,0.019,0.9308181348037653,0.0018308898592683527,-361.3817828253436,23.737690401040492,4,0
0.002,0.02,0.9234436243706345,0.0021128489882162454,-356.30300810176874,23.96141116278954,4,0
0.002,0.021,0.9157201854406161,0.002418405726101931,-349.0461303830623,24.061869755905647,4,0
0.002,0.022,0.9076554238193757,0.002747715950313221,-344.8361430440066,23.967627735931405,4,0
0.002,0.023,0.8992538908168812,0.003100495860015201,-336.415512259869,24.12837986591549,4,0
0.002,0.024,0.8905243438349919,0.003476693214308703,-330.65222265784365,24.416610200070913,4,0
0.002,0.025,0.8814728741762534,0.003876564420433713,-324.6039738095068,23.076694084882302,4,0
0.002,0.026000000000000002,0.8721058520137492,0.004298709327922803,-317.1649525868566,22.597601431230796,4,0
0.002,0.027,0.862431031921268,0.00474249858261087,-309.5384776583685,22.02914333464631,4,0
0.002,0.028,0.8524563481706326,0.005207176771967212,-301.54234837358064,21.431168897557082,4,0
0.002,0.029,0.8421900967568591,0.005691928106347789,-292.4249591537436,20.38611243129608,4,0
0.002,0.03,0.8316416866343684,0.0061952956766035995,-283.03634797362207,20.61814230612584,4,0
0.002,0.031,0.8208207885737479,0.0067170861822937735,-275.2231865078739,20.348889223117965,4,0
0.002,0.032,0.809735488225008,0.007256851669506169,-266.34848828586087,19.715252237162936,4,0
0.002,0.033,0.7983949246887501,0.007813525652658436,-257.308725330497,19.129243989200422,4,0
0.002,0.034,0.7868083929893632,0.008386002672201668,-248.42002053678758,17.56888506744478,4,0
0.002,0.035,0.7749850278031267,0.008971952576490756,-239.63137735871737,17.240448127028742,4,0
0.002,0.036000000000000004,0.7629338546031317,0.009570463538538947,-228.2335684633195,16.711925652388363,4,0
0.002,0.037,0.750666499008748,0.010179009790916,-218.5637670455257,16.654332546236027,4,0
0.002,0.038,0.738192847003119,0.010796273856979269,-210.69605101854336,16.653347990756025,4,0
0.002,0.039,0.7255209725975237,0.011422170590673705,-200.77274817548528,16.73174844301031,4,0
0.002,0.04,0.7126609973181208,0.01205537068834676,-190.76632528614374,16.903322351079936,4,0
0.002,0.041,0.6996231156893573,0.01269459611267673,-180.68510532984845,17.213748885138347,4,0
0.002,0.042,0.6864175868362549,0.013338587959476424,-170.57645126848792,17.638133042547555,4,0
0.002,0.043000000000000003,0.6730546870618859,0.013986086170729299,-160.416751440478,18.138769282735502,4,0
0.002,0.044,0.6595447334343668,0.014635872837367721,-150.29577201592753,18.717834358817978,4,0
0.002,0.045,0.6458979939899939,0.01528675031017707,-139.97427697798372,19.470736804723373,4,0
0.002,0.046,0.6321249270062335,0.015937783157575255,-128.48634872764126,20.502329207411794,4,0
0.002,0.047,0.6182371467412379,0.01658917285805574,-118.46696530581319,21.276667929309074,4,0
0.002,0.048,0.6042447872924989,0.017239845977817685,-110.15207899458404,22.08592717848998,4,0
0.002,0.049,0.5901562681237676,0.017887151167980887,-100.25976447974836,23.016761747473655,4,0
0.002,0.05,0.5759815777093835,0.018530068453329752,-90.43419357627616,23.94422179111504,4,0
0.002,0.051000000000000004,0.5617306277912459,0.01916760941059864,-80.70242571676472,24.855490174640263,4,0
0.002,0.052000000000000005,0.5474132263981191,0.019798858985967407,-71.09154657065712,25.76311184090742,4,0
0.002,0.053,0.5330390508593852,0.020422952946820328,-61.647172904210485,26.65895161279808,4,0
0.002,0.054,0.5186176023243838,0.02103909809313703,-52.323816774282434,27.56148014343082,4,0
0.002,0.055,0.5041582514193621,0.021646516306842365,-43.16411988646492,28.415442194497196,4,0
0.002,0.056,0.48967019574687465,0.022244529765350768,-34.11281270499847,29.286850263697268,4,0
0.002,0.057,0.4751625153168737,0.02283250669796333,-24.362350807471884,29.497143730700987,4,0
0.002,0.058,0.46064498021625155,0.023409680688373482,-15.690158966741606,30.251672119111024,4,0
0.002,0.059000000000000004,0.4461262724925058,0.02397555197989468,-8.080339299659148,31.51430357222429,4,0
0.002,0.06,0.431614003136252,0.024529919032532786,0.24629057070613136,32.102514986405914,4,0
0.002,0.061,0.4171164923393589,0.025072453518417425,8.40171749963058,32.668749481253805,4,0
0.002,0.062,0.4026418807712151,0.025602861440096235,16.35854215187113,33.15867413167405,4,0
0.002,0.063,0.38819810235748986,0.026120920378016357,25.850818359417644,34.739164807512054,4,0
0.002,0.064,0.37379461854124274,0.026626199344277783,31.610690708624077,33.95159328963367,4,0
0.002,0.065,0.35943714889875855,0.027118860371569867,38.991998351988485,34.27791113050663,4,0
0.002,0.066,0.34513302872375695,0.02759883595394574,46.25189855603347,34.59661964640698,4,0
0.002,0.067,0.33088946456875934,0.02806610850798539,53.268030746267456,34.862997430358945,4,0
0.002,0.068,0.3167134120068693,0.028520705616848413,60.07256944786807,35.07318650305921,4,0
0.002,0.069,0.30261160806749343,0.02896272862473817,67.66856557003828,35.79028819628046,4,0
0.002,0.07,0.28859157449812045,0.029392277697721316,73.4179238452123,35.38495936086885,4,0
0.002,0.07100000000000001,0.27465897888560853,0.029809557586867246,79.4231257836119,35.62329114586151,4,0
0.002,0.07200000000000001,0.26081973899499955,0.0302149305781374,85.41039006785225,35.7212243770243,4,0
0.002,0.073,0.24707974873500183,0.03060872614944844,91.29399368785565,35.842169296785556,4,0
0.002,0.074,0.23344479245750172,0.03099129988766939,96.94262293286255,35.935167233582995,4,0
0.002,0.075,0.21992041375937244,0.03136306371119992,102.40657452861012,36.018254514974934,4,0
0.002,0.076,0.20651196601562116,0.03172449203570763,107.7020763768168,36.08503337727568,4,0
0.002,0.077,0.19322462879561852,0.032076101573510575,112.7962781709775,36.10223209064183,4,0
0.002,0.078,0.1800633751906089,0.03241846182533259,117.70065722367238,36.10909074779874,4,0
0.002,0.079,0.1670329834968648,0.03275218407339361,123.85146063808553,37.14501198108022,4,0
0.002,0.08,0.15413947365376657,0.03307736983388445,126.88233242491067,36.00501167513099,4,0
0.002,0.081,0.14138573965563617,0.033395335712162806,131.16770079883685,35.90763013668796,4,0
0.002,0.082,0.12877592709062413,0.03370688236824666,135.18909641952726,35.730044612852566,4,0
0.002,0.083,0.11631391343500108,0.03401290434851271,138.9508235226363,35.49087032688897,4,0
0.002,0.084,0.10400331261561924,0.03431440445229143,142.52387103498302,35.16700072644031,4,0
0.002,0.085,0.09184754626874458,0.0346124336156031,145.85840022248763,34.75926720584131,4,0
0.002,0.08600000000000001,0.07984979409059179,0.034908110115583924,149.2805060862683,34.37824245970388,4,0
0.002,0.08700000000000001,0.0680133201674954,0.03520263132967105,151.99883078975307,33.867518593488164,4,0
0.002,0.088,0.05634068155123406,0.03549711339454283,154.79878455301682,33.34040628660668,4,0
0.002,0.089,0.04483451435749464,0.0357927433728572,157.45136965573056,32.73293753739327,4,0
0.002,0.09,0.03349730470000867,0.036090717318224004,159.86253766708128,32.05584485677644,4,0
0.002,0.091,0.02233129479063678,0.036392288105220376,162.07741253345876,31.31218981950901,4,0
0.002,0.092,0.011338528303123097,0.0366987119855442,164.25784587933876,30.561703960781244,4,0
0.002,0.093,0.0005210124281312956,0.037011197315237554,166.32620644928053,29.772987783828647,4,0
0.002,0.094,-0.010119359724378163,0.0373309403937864,168.26737512408263,28.962788351347193,4,0
0.002,0.095,-0.020580824129992625,0.03765910270317475,169.98543603702004,28.10074174924294,4,0
0.002,0.096,-0.030861841635004827,0.03799682506582124,171.47962674087628,27.15646946175179,4,0
0.002,0.097,-0.04096109849562046,0.03834520932333213,172.8033334284513,26.1960759309849,4,0
0.002,0.098,-0.050877452765024644,0.03870532362039593,173.988158711,25.223560550513845,4,0
0.002,0.099,-0.06060990252249043,0.03907815481286569,175.03256539300446,24.24243772088087,4,0
0.002,0.1,-0.07015758726561239,0.039464633802328494,175.85576251604195,23.216227302579405,4,0
0.002,0.101,-0.07951986855937732,0.0398656359920989,176.54589503289253,22.178408888544077,4,0
0.002,0.10200000000000001,-0.08869624167938406,0.04028191020215848,173.34492711914245,20.73045349693223,4,0
0.002,0.10300000000000001,-0.09769009349748503,0.04071762111960232,177.62508981415965,20.09511934481506,4,0
0.002,0.10400000000000001,-0.10649732637374454,0.041169831747941754,178.05166315092166,19.04635114041716,4,0
0.002,0.105,-0.11511770035375901,0.04163891672956313,178.46031037065922,18.011066491797298,4,0
0.002,0.106,-0.12355099365060629,0.04212503216893008,178.81143611602124,16.993230565504344,4,0
0.002,0.107,-0.1317970422181347,0.04262821718903445,179.03534592113118,15.98957222446015,4,0
0.002,0.108,-0.13985580939124276,0.0431484197361545,179.2699669134281,15.033699811017943,4,0
0.002,0.109,-0.1477272478300068,0.04368550034248462,179.46907009404177,14.135399225024113,4,0
0.002,0.11,-0.15541134575935978,0.04423920487122641,179.62743751667244,13.28653429115226,4,0
0.002,0.111,-0.16290813215376343,0.0448091625116012,179.77003835793752,12.481072031277803,4,0
0.002,0.112,-0.1702176517237447,0.0453949297083738,179.8468410868006,11.712727381866658,4,0
0.002,0.113,-0.17734001493187324,0.045996014374558455,179.89270191239302,11.033879313621721,4,0
0.002,0.114,-0.18427536307626113,0.04661181240289784,178.82678973855687,10.35388722589526,4,0
0.002,0.115,-0.19102494908247725,0.04724137642732602,179.9537786433512,10.11991364379797,4,0
0.002,0.116,-0.19758783172312,0.04788402791991641,179.9659508922069,9.909776124294796,4,0
0.002,0.117,-0.20396418553188245,0.04853882907388423,180.03489696010246,9.874245941440012,4,0
0.002,0.11800000000000001,-0.21015412808811362,0.04920475435069075,180.1127169566971,10.008337723058885,4,0
0.002,0.11900000000000001,-0.21615776798562802,0.04988070737023093,180.10677442302259,10.309352976223554,4,0
0.002,0.12,-0.22197529746938172,0.050565532734574946,180.0411062405955,10.723153688984725,4,0
0.002,0.121,-0.22760696831687632,0.05125804914189842,179.8278079582902,11.300701131463596,4,0
0.002,0.122,-0.23305317968561057,0.051956993077688654,179.87092218576186,11.79395719177935,4,0
0.002,0.123,-0.23831407391937398,0.0526611727396476,179.70670006811937,12.45307295837009,4,0
0.002,0.124,-0.24339000056063098,0.0533692972978207,179.58216288674998,13.140161782344352,4,0
0.002,0.125,-0.24828126911248527,0.05408007399405077,179.49594918704506,13.861614128799388,4,0
0.002,0.126,-0.2529881504469006,0.054792202447228086,180.34280078693072,14.459340390120355,4,0
0.002,0.127,-0.25750998209812803,0.05550482390445358,179.4401219965945,15.35374568654506,4,0
0.002,0.128,-0.261847851796268,0.05621620516357025,179.42738601381004,16.11587390459266,4,0
0.002,0.129,-0.2660019562368554,0.05692504057125263,179.43417353055807,16.9121704152641,4,0
0.002,0.13,-0.2699724724019026,0.05763000701882583,179.45539017044945,17.72727219524065,4,0
0.002,0.131,-0.27375956265875134,0.058329761798072484,179.4807892445881,18.540361249793285,4,0
0.002,0.132,-0.2773633850375046,0.05902296500481245,179.47046618290506,19.38021408116374,4,0
0.002,0.133,-0.2807841331274874,0.059708271789267645,174.00485486895803,15.778944234550739,4,0
0.002,0.134,-0.2840274556143718,0.060389504926680417,173.9085048419781,16.615703335043353,4,0
0.002,0.135,-0.2870936262737295,0.061065270688422046,179.23149731218385,21.920724315663865,4,0
0.002,0.136,-0.2899774992649873,0.06172905687025535,179.17215874536447,22.7256300593459,4,0
0.002,0.137,-0.29267931622500853,0.06237960274895772,179.13533457333503,23.540474649791996,4,0
0.002,0.138,-0.29519929603313844,0.06301567116123886,179.0382821292108,24.339257398327558,4,0
0.002,0.139,-0.2975377175799959,0.06363606424041386,178.82375861284805,25.11717017095105,4,0
0.002,0.14,-0.29969497694500025,0.06423963165381004,178.56491075808998,25.90453578503269,4,0
0.002,0.14100000000000001,-0.30167151414185744,0.06482523085588446,178.3324945048238,26.677404026332304,4,0
0.002,0.14200000000000002,-0.30346774230563534,0.06539175644029106,178.12232226261128,27.432876049038732,4,0
0.002,0.14300000000000002,-0.3050840519193826,0.06593813935583911,177.93069115891367,28.18679667284196,4,0
0.002,0.14400000000000002,-0.30652081453376445,0.06646334101449813,177.68662434535742,28.939383367624778,4,0
0.002,0.145,-0.30777845375812296,0.0669663587701507,174.08313050140123,29.030447930238193,4,0
0.002,0.146,-0.3088607522150205,0.0674465959628785,177.1358107721961,30.472594734545847,4,0
0.002,0.147,-0.3097648325624952,0.06790267579676133,173.02676032190573,31.199969725123662,4,0
0.002,0.148,-0.31049498206936477,0.06833404237986854,172.65451234064633,31.974030403812403,4,0
0.002,0.149,-0.3110517469125107,0.06873989513280711,175.96274904617758,32.77057791172267,4,0
0.002,0.15,-0.3114319922437603,0.0691190003087515,175.3866431683342,33.49600610567742,4,0
0.002,0.151,-0.311636470686244,0.06947054296100798,174.73551147045498,34.23814475412491,4,0
0.002,0.152,-0.3116660091387474,0.06979371973754375,173.98958507106263,34.99002112485273,4,0
0.002,0.153,-0.31152152846686265,0.07008774214212425,173.13868542771434,35.76449255895657,4,0
0.002,0.154,-0.31120405359123804,0.07035182836967463,172.18025088550948,36.54788447820113,4,0
0.002,0.155,-0.3107147159400053,0.07058521243947428,171.09319369668498,37.29186689988149,4,0
0.002,0.156,-0.3100547744312454,0.07078718874169629,169.8779881131838,38.02047516398391,4,0
0.002,0.157,-0.30922561487624345,0.07095709130875331,168.55256822502122,38.74281006096071,4,0
0.002,0.158,-0.3082287319131072,0.07109427896635408,167.1768647826237,39.461202048911424,4,0
0.002,0.159,-0.3070656689687645,0.0711981312182823,165.71200045852757,40.172120988002874,4,0
0.002,0.16,-0.30573805708623836,0.07126805574703576,164.14147862886003,40.824035707339675,4,0
0.002,0.161,-0.30424763133750365,0.0713035321172695,162.4450778169931,41.419818836754914,4,0
0.002,0.162,-0.3025962509349972,0.07130411301406801,156.75276847088278,41.89075595695885,4,0
0.002,0.163,-0.30078976914622857,0.07127031677994103,154.70756715737434,42.37189279317455,4,0
0.002,0.164,-0.2988303862706404,0.07120192154697523,156.33642571761698,42.98015727927473,4,0
0.002,0.165,-0.2967166263531107,0.07109774641908193,154.01676183935112,43.429200684162545,4,0
0.002,0.166,-0.2944509634337511,0.07095754782049375,151.55014830601496,43.83923878909268,4,0
0.002,0.167,-0.29203601602813267,0.0707811321148796,146.79307959932174,42.266622566710446,4,0
0.002,0.168,-0.2894766904912305,0.07057010126034671,146.11949929811993,44.42804271499195,4,0
0.002,0.169,-0.28677380478064896,0.07032267814286886,143.19378380699385,44.666029382481085,4,0
0.002,0.17,-0.28393042817062564,0.07003885664015978,140.07998364334037,44.83346410723514,4,0
0.002,0.171,-0.28094981495561944,0.06971871109345387,136.78935235705936,44.91885591204755,4,0
0.002,0.17200000000000001,-0.2778353930006222,0.06936240662623484,133.3060351299633,44.94723904148667,4,0
0.002,0.17300000000000001,-0.2745907794312469,0.06897017212534923,129.615144551236,44.907633260008296,4,0
0.002,0.17400000000000002,-0.2712197953312345,0.06854231687508734,125.71489321714685,44.79518251293439,4,0
0.002,0.17500000000000002,-0.26772646732312055,0.06807923717742397,121.65129059133272,44.63634486611637,4,0
0.002,0.176,-0.2641149813524951,0.06758138680054307,117.39974692122857,44.44759278873867,4,0
0.002,0.177,-0.2603897071206396,0.06704926310352033,112.98223959342567,44.24106106531764,4,0
0.002,0.178,-0.25655517592311494,0.06648340139717042,108.41111536445014,44.024730024342226,4,0
0.002,0.179,-0.2526160681418782,0.06588436598251916,103.68821768041903,43.788829747050904,4,0
0.002,0.18,-0.24857721124998955,0.06525276203985217,98.76390638098742,43.50302121836762,4,0
0.002,0.181,-0.24444362930936547,0.06458926741386384,93.67373789979561,43.20351918373904,4,0
0.002,0.182,-0.24022050721125843,0.06389460026146974,88.4455015883221,42.9016710394219,4,0
0.002,0.183,-0.23591316273623153,0.06316951035401165,83.11894405635722,42.61486538339364,4,0
0.002,0.184,-0.23152700665939052,0.06241476325067488,77.65786690568422,42.32967986346671,4,0
0.002,0.185,-0.2270675788724752,0.0616311596079225,72.09995959984528,42.059351463790115,4,0
0.002,0.186,-0.22254051055375923,0.06081952532286769,66.43874221397827,41.78982366300981,4,0
0.002,0.187,-0.2179515305612556,0.05998072762564652,60.68637639199748,41.52902869027001,4,0
0.002,0.188,-0.21330645317313435,0.0591156702592896,54.8513050959008,41.27572899570256,4,0
0.002,0.189,-0.20861116955687986,0.05822529820134385,48.98917501357597,41.06798870554133,4,0
0.002,0.19,-0.20387159204873773,0.05731056410522323,40.919079449459275,39.56423088917652,4,0
0.002,0.191,-0.19909583503875672,0.05637364626227336,37.09084849423155,40.68378041315135,4,0
0.002,0.192,-0.19428776293624328,0.055414463642751294,31.09158992564909,40.514771534924165,4,0
0.002,0.193,-0.18945340731624238,0.05443410365695654,25.06955924496429,40.381328175885,4,0
0.002,0.194,-0.18459881649438015,0.05343368709629386,19.025325267420623,40.285747584721,4,0
0.002,0.195,-0.17973005493748806,0.05241436694190208,12.950392484950498,40.21499191003261,4,0
0.002,0.196,-0.17485321174812163,0.05137735077894079,6.897880805886711,40.14718757259362,4,0
0.002,0.197,-0.16997434752187568,0.05032392546087364,0.8860746207399153,40.104002074026596,4,0
0.002,0.198,-0.16509947608625564,0.04925544812917591,-5.071850018328828,40.08131407383725,4,0
0.002,0.199,-0.16023455137186005,0.04817335352882495,-10.985460156507475,40.08383339856444,4,0
0.002,0.2,-0.1553854770412616,0.047079157350543445,-16.825905197363767,40.123454256679935,4,0
0.002,0.201,-0.1505580776912374,0.04597445447247823,-22.632111050318564,40.16621719299547,4,0
0.002,0.202,-0.14575813785061564,0.044860952502553876,-28.38892523413503,40.24546140394127,4,0
0.002,0.203,-0.14099138687626023,0.04374046203468985,-34.045946326484824,40.34331625296804,4,0
0.002,0.20400000000000001,-0.13626344859875295,0.04261492290998946,-39.65103083555732,40.47567225667537,4,0
0.002,0.20500000000000002,-0.1315798892906339,0.04148640703604587,-45.145314697374204,40.64858054587441,4,0
0.002,0.20600000000000002,-0.12694615885626426,0.04035712161418746,-50.55927488813992,40.86852306131577,4,0
0.002,0.20700000000000002,-0.12236762142689428,0.03922943451091207,-55.84557027279297,41.11518404433785,4,0
0.002,0.20800000000000002,-0.11784950810563022,0.03810589892282283,-61.02979234791961,41.41568160716045,4,0
0.002,0.209,-0.11339694268937273,0.03698926279950779,-66.06306077608286,41.75833471003431,4,0
0.002,0.21,-0.10901489289938393,0.035882474535397016,-71.67742005262525,42.383211192126694,4,0
0.002,0.211,-0.104708902578729,0.03478884555739608,-75.74856919885734,42.552283527868184,4,0
0.002,0.212,-0.10048296681998414,0.03371162515545464,-80.32686256541068,43.00231522640255,4,0
0.002,0.213,-0.09634158385748992,0.03265450353414087,-84.75640825793451,43.49671986605281,4,0
0.002,0.214,-0.09228909868749802,0.031621436238876935,-89.03307956646184,44.025693505698705,4,0
0.002,0.215,-0.0883296990800142,0.030616692898200647,-93.15691057180376,44.593599303773644,4,0
0.002,0.216,-0.0844674157849945,0.029644855332042596,-97.07204114252845,45.192544295708984,4,0
0.002,0.217,-0.08070606681373493,0.02871082489377221,-100.82471678957758,45.841983825038646,4,0
0.002,0.218,-0.07704930390813047,0.027819814010560016,-104.33192270707944,46.472858756655505,4,0
0.002,0.219,-0.07350052968752019,0.02697735386572652,-107.58747091478685,47.09457520724225,4,0
0.002,0.22,-0.07006289171247737,0.026189248150257183,-110.60008644341687,47.69400226696348,4,0
0.002,0.221,-0.06673929146250313,0.02546152085574279,-113.39023408616943,48.290626612378645,4,0
0.002,0.222,-0.06353240504625157,0.02480031427931671,-115.93812478177567,48.87334849542277,4,0
0.002,0.223,-0.06044466364123202,0.024211741022246273,-120.49748805848309,47.630942565048095,4,0
0.002,0.224,-0.0574805074662621,0.023703748564625638,-122.54503014410695,48.22362693503597,4,0
0.002,0.225,-0.05464186047686448,0.023281673486992564,-124.25946107490115,48.7546430335336,4,0
0.002,0.226,-0.051930311596254386,0.022950142591588445,-123.49502938143864,50.99907072048421,4,0
0.002,0.227,-0.04934496929187571,0.02271097397569252,-124.74855909492052,51.45791344528399,4,0
